latham loop	Boucle de Latham
latin alphabet	Alphabet latin
latissimus dorsi	Muscle latissimus du dos
lattice mismatch	Désaccord de réseau
laughing gas	Gaz hilarant; Synonyme de nitrous oxide (protoxyde d’azo
laughing kookaburra	Martin-chasseur géant
laughing stock	Risée, objet de moquerie
launch area	Aire de lancement
launch base	Base de lancement
launch complex	Base de lancement
launch manifest	Manifeste de lancement
launch operator	Opérateur de lancement
launch platform	Plateforme de lancement
launch ramp	Rampe de lancement
launch readiness review	Revue d’aptitude au lancement
launch site	Ensemble de lancement
launch table	Table de lancement
launch vehicle	Lanceur
launch window	Créneau de lancement
launching complex	Ensemble de lancement
launching pad	Aire de lancement
launching platform	Plateforme de lancement
launching ramp	Rampe de lancement
launching table	Table de lancement
launching table umbilical	Liaison de culot
launching vehicle	Lanceur (fusée)
laundry basket	Panier à linge
laundry room	Buanderie
laurel forest	Laurisylve, forêt laurifoliée
laurel wreath	Couronne de lauriers
lauric acid	Acide laurique (acide dodécanoïque)
laurostearic acid	Synonyme de lauric acid (acide laurique)
lavender linguistics	Branche de la linguistique qui étudie l’ut
lavender print	Lavande, copie interpositive dans la chaîn
law office	Cabinet, bureau
lawn chair	Chaise de jardin
lawn mower	Tondeuse à gazon
lawn mowers	Tondeuse à gazon au pluriel
lay an egg	Pondre un œuf; Faire un bide, un flop
lay back	Se détendre, se mettre à l’aise, s’install; S’étendre, s’allonger
lay bare	Mettre à nu, découvrir; Révéler, découvrir, exposer
lay claim	Prétendre
lay down	Poser; Définition manquante ou à compléter. (Ajou; Se coucher
lay eyes on	Poser les yeux
lay hold of	Prendre
lay low	Terrasser, vaincre, abattre; Rester caché ou se cacher
lay off	Licencier
lay out	Étaler ; étendre, déployer en long et en l; Concocter, concevoir, imaginer (une
lay-up molding	Moulage au contact
lay-up moulding	Moulage au contact
layer cake	Type de gâteau s'élevant en plusieurs couc
layer up	Se couvrir; Définition manquante ou à compléter. (Ajou
layout versus schematic	Logiciel de vérification de schéma
lazy eye	Amblyopie; Strabisme, généralement la cause de l’ambl
lazy loading	Chargement partiel d'un élément pour écono
lazy object	Objet paresseux
lb film	Film de Langmuir-Blodgett
lb method	Méthode de Langmuir-Blodgett
lbnp device	Dépressuriseur du bas du corps
le roy le veult	Phrase utilisée au Parlement du Royaume-Un
lead alloy cooled fast reactor	Réacteur rapide refroidi au plomb
lead astray	Fourvoyer, éloigner, écarter
lead colic	Colique de plomb
lead compound	Tête de série
lead cooled fast reactor	Réacteur rapide refroidi au plomb
lead dev	Lead developer
lead developer	Lead developer
lead hydride	Hydrure de plomb
lead poisoning	Saturnisme
lead sheet	Lead sheet
lead someone up the garden path	Mener en bateau
lead tetrahydride	Plombane (PbH₄)
lead time	(ingénierie) Délais de réalisation
leader region	Séquence de tête
leader sequence	Séquence de tête
leadership from behind	Conduite en sous-main
leading from behind	Conduite en sous-main
leading side	Face avant
leadoff hitter	Premier frappeur d’une manche ou d’une par
leads and lags	Termaillage
leaf blade	Limbe
leaf through	Feuilleter
leaf vegetable	Légume-feuille
leak before break	Hypothèse de fuite avant rupture
leaky bucket	Seau percé
lean on	S’appuyer sur; Mettre la pression
lean production	Production au plus juste
lean years	Année de disette, de vaches maigres
leaning bar	Banc assis-debout
leaning toothpick syndrome	Situation où une expression est illisible
leap day	Bissexte, jour intercalaire
leap of faith	Acte de foi
leap second	Seconde intercalaire
leap year	Année bissextile
learn the hard way	Apprendre à la dure : en vivant une expéri
learned helplessness	Impuissance acquise
learning badge	Badge numérique
leased circuit	Liaison louée
leased line	Liaison louée
leased link	Liaison louée
leave alone	Cesser d'importuner (quelqu'un); Ne pas s'impliquer dans quelque chose, ou
leave behind	Abandonner; Laisser en arrière; Délaisser
leave nothing to the imagination	Tout dévoiler, ne rien cacher, ne rien lai
leave off	Omettre; Cesser, arrêter; Faire une pause
leave out	Omettre
leaving certificate	Baccalauréat, diplôme de fin d’études
leaving examination	Baccalauréat, examen de sortie, examen fin
lebanese loop	Collet marseillais
lecher antenna	Antenne de Lecher
lecture theatre	Amphithéâtre
led lamp	Lampe à diode électroluminescente, lampe à
ledger book	Grand livre
ledger line	Ligne supplémentaire
leet speak	Voir leet
left click	Clic gauche
left communism	Communisme de gauche
left field	Champ gauche; Définition manquante ou à compléter. (Ajou
left join	Jointure à gauche
left out	Rejeté, exclu, ostracisé
left wing	Extrême gauche
left-hand side	Expression placée à gauche du signe égal d
leg bag	Gaine de jambe
leg before wicket	Se dit d’un batteur qui est retiré parce q; Retrait dû à un cas de leg before wi
leg curl	Leg curl
leg day	Jour consacré au travail des jambes
leg of lamb	Gigot
leg warmer	Jambière
legacy system	Système hérité
legal action	Action en justice
legal adviser	Conseiller juridique en opération
legal advisor	Conseiller juridique en opération
legal chip	Chute de bois récupérée par les charpentie
legal representative	Représentant légal
legion of honour	Légion d’honneur
leisure suit	Tenue décontractée, composée d’un pantalon
lemon balm	Citronnelle, baume mélisse, mélisse offici
lemon emigrant	Catopsilia pomona
lemon law	Loi qui protège les acheteurs de voitures
lemon press	Presse-citron
lemon tree	Citronnier (arbre de citron jaune)
less and less	De moins en moins de, en quantité; De moins en moins
less is more	La simplicité est préférable à la complexi
less than	<, signe inférieur à
less than or equal to	Inférieur ou égal à
less than three	Aimer
lesser kestrel	Crécerellette
lesser palatine canal	Canal petit palatin
lesson study	Étude collective de leçon
let alone	Ni, même sans considérer cela
let down	Faire faux bond, lâcher
let go	Lâcher; Laisser aller; En particulier : Let's go.., Allons-y ! On
let go of	Lâcher
let it be	Laisser quelque chose suivre son cours nat
let know	Apprendre à, faire part de
let me see	Voyons voir (indique la réflexion du locut
let off steam	Se détendre en se fâchant ou en faisant un
let sleeping dogs lie	Il ne faut pas réveiller le chat qui dort
let the cat out of the bag	Vendre la mèche, cracher le morceau
let the chips fall where they may	Advienne que pourra
let up	Stopper
lethal autonomous weapons systems	Système d’armes létal autonome
lethal dose	Dose létale
lethal injection	Injection létale
lethal service	Désigne le fait, pour un réservoir sous pr
letter card	Carte postale
letter of credit	Lettre de crédit, accréditif, L/C, crédit
letter of guarantee	Lettre de garantie à l’arrivée
letter of indemnity	Lettre de garantie à l’arrivée
letter of introduction	Lettre de recommandation
letter of recommendation	Lettre de recommandation
letter opener	Coupe-papier, ouvre-lettres, ouvre-lettre
letter shop	Entreprise de publipostage
levallois flake	Éclat Levallois
levator anguli oris	Muscle élévateur de l’angle de la bouche
levator ani	Muscle élévateur de l’anus
levator costarum	Muscle élévateur des côtes
levator costarum brevis	Muscle court élévateur des côtes
levator costarum longus	Muscle long élévateur des côtes
levator labii superioris	Muscle élévateur de la lèvre supérieure
levator labii superioris alaeque nasi	Muscle élévateur de la lèvre supérieure et
levator palpebrae superioris	Muscle releveur de la paupière supérieure
levator prostatae	Muscle élévateur de la prostate
levator veli palatini	Muscle élévateur du voile du palais
level crossing	Passage à niveau /
level designer	Concepteur de niveaux de jeu
level playing field	Égalité des conditions de concurrence
level set	Ligne de niveau
levenshtein distance	Distance de Levenshtein
leveraged management buyout	Rachat d’entreprise par ses salariés
lewis acid	Acide de Lewis
lewis base	Base de Lewis
lewis formula	Formule de Lewis
lexicographic order	Ordre lexicographique
lexicographical order	Ordre lexicographique
ley line	Ligne tellurique, ligne imaginaire reliant
leydig cell	Cellule de Leydig
liberal autocracy	Autocratie libérale
libertarian communism	Anarcho-communisme
libertarian marxism	Marxisme libertaire
libertarian socialism	Socialisme libertaire
liberty ship	Classe de cargos construits en grande séri
liberty steak	Nom du hamburger durant la Première Guerre
library and information science	Sciences de l’information et des bibliothè
library science	Bibliothéconomie
licence box	Régime privilégié des brevets
license plate	Plaque d’immatriculation, plaque de police
licensing factor	Facteur nécessaire à la réplication
lichenic acid	Acide lichénique
lidar bathymeter	Bathymètre à lidar
lie down	Se coucher
lie in	Faire la grasse matinée
lie of the land	Arrangement des différentes parties du pay; Situation, vue d’ensemble
life cycle	Cycle de vie
life donut	Bouée de sauvetage
life expectancy	Espérance de vie
life jacket	Gilet de sauvetage
life of the party	Personne enthousiaste qui met de l’ambianc
life preserver	Bouée de sauvetage; Gilet de sauvetage; Bâton, gourdin
life span	Durée de vie
life support equipment	Équipement de vie
life support system	Équipement de vie
lift shaft	Cage d’ascenseur
lift truck	Chariot élévateur
lifted re-entry	Rentrée planée
lifting body	Corps portant
lifting re-entry	Rentrée planée
ligand denticity	Denticité
light and dark	Parc
light bulb	Ampoule électrique
light curve	Courbe de lumière
light designer	Concepteur de lumière
light fidelity	Transmission par diode électroluminescente
light footprint strategy	Stratégie de présence minimale
light machine gun	Fusil-mitrailleur
light novel	Type de roman japonais destiné à un public
light rail	Métro léger
light switch	Interrupteur
light tight oil	Huile de schiste
light up	Illuminer
light verb	Verbe support, Verbe léger
light water	Eau légère
light year	Année-lumière
light-emitting diode	Diode électroluminescente, DEL
lighting designer	Concepteur de lumière
lighting signature	Signature lumineuse
lightning bug	Luciole
lightning flash	Éclair
lightning rod	Paratonnerre; Personne ou chose qui concentre les critiq
ligne claire	Ligne claire
lignoceric acid	Acide lignocérique (acide tétracosanoïque)
like a bat out of hell	Le diable aux trousses , comme un dératé
like a bull in a china shop	Comme un éléphant dans un magasin de porce
like a charm	Très efficacement
like a duck takes to water	Comme un poisson dans l’eau
like a million dollars	Bien, se dit pour indiquer la forme de que
like a train	Rapidement, vite
like hell	Comme jamais; Exprime l'ironie; Qualifie la mauvaise santé de quelqu'un
like polarization data	Donnée copolaire
like shooting fish in a barrel	Très facile
like two peas in a pod	Comme les deux doigts de la main, comme cu; Comme deux gouttes d’eau, en parlant
likely to	Probable, de nature à, susceptible de
lily of the valley	Muguet
lima bean	Haricot de Lima
limb path	Chemin au limbe
limb path absorption	Absorption sur trajet au limbe
limb sonder	Sondeur au limbe
limb sounding	Sondage au limbe
limbic lobe	Lobe limbique, partie médiane de chacun de
limbic system	Système limbique
limbu chamcha	Jeu d’adresse consistant à se déplacer le
lime tree	Tilleul (genre Tilia, famille Malvaceae: e; Limettier (Citrus aurantiifolia, fam
liminal space	Espace liminal
